Country,Year,Palma ratio (before tax) (World Inequality Database)
Thailand,1995,8.935023
Thailand,1996,8.8396225
Thailand,1997,8.359327
Thailand,1998,7.856296
Thailand,1999,8.679749
Thailand,2000,8.795854
Thailand,2001,12.467641
Thailand,2002,8.85623
Thailand,2003,9.980968
Thailand,2004,8.385197
Thailand,2005,8.334848
Thailand,2006,8.858491
Thailand,2007,8.127031
Thailand,2008,7.60631
Thailand,2009,7.404138
Thailand,2010,7.5094595
Thailand,2011,7.4129553
Thailand,2012,7.2679043
Thailand,2013,6.6894803
Thailand,2014,6.931298
Thailand,2015,6.13912
Thailand,2016,6.255139
Thailand,2017,8.212963
Thailand,2018,7.680851
Thailand,2019,6.716876
Thailand,2022,7.963181
Thailand,2023,7.348378
Togo,2006,5.463768
Togo,2011,6.740741
Togo,2015,5.652019
Togo,2022,4.4281583
Togo,2023,4.4281583
Tonga,1980,2.6246269
Tonga,1981,2.6372476
Tonga,1982,2.649925
Tonga,1983,2.663411
Tonga,1984,2.6741912
Tonga,1985,2.6898112
Tonga,1986,2.7034795
Tonga,1987,2.71721
Tonga,1988,2.731763
Tonga,1989,2.7477133
Tonga,1990,2.762414
Tonga,1991,2.7839694
Tonga,1992,2.8097785
Tonga,1993,2.829771
Tonga,1994,2.851145
Tonga,1995,2.872519
Tonga,1996,2.89016
Tonga,1997,2.9099925
Tonga,1998,2.929062
Tonga,1999,2.945122
Tonga,2000,2.9634147
Tonga,2001,3.0989869
Tonga,2002,3.238437
Tonga,2003,3.3836734
Tonga,2004,3.5313284
Tonga,2005,3.678053
Tonga,2006,3.8296943
Tonga,2007,3.9874887
Tonga,2008,4.146252
Tonga,2009,4.3115063
Tonga,2010,4.479426
Tonga,2011,4.5289016
Tonga,2012,4.5726743
Tonga,2013,4.616959
Tonga,2014,4.6562195
Tonga,2015,4.694882
Tonga,2016,4.733927
Tonga,2017,4.771372
Tonga,2018,4.815
Tonga,2019,4.8473897
Tonga,2020,4.8849645
Tonga,2021,4.8849645
Tonga,2022,4.8849645
Tonga,2023,4.8849645
Trinidad and Tobago,2022,8.932758
Trinidad and Tobago,2023,8.932758
Tunisia,1985,6.7402134
Tunisia,1990,6.7821426
Tunisia,1995,6.7458434
Tunisia,2000,6.7390275
Tunisia,2005,6.8031025
Tunisia,2010,5.801087
Tunisia,2015,6.266904
Tunisia,2022,6.1981134
Tunisia,2023,6.1945753
Turkey,1987,7.654867
Turkey,1988,7.2490845
Turkey,1989,6.94887
Turkey,1990,6.674014
Turkey,1991,6.610599
Turkey,1992,6.270089
Turkey,1993,6.1309133
Turkey,1994,5.8279915
Turkey,1995,5.8356457
Turkey,1996,5.8338656
Turkey,1997,5.8509054
Turkey,1998,6.072668
Turkey,1999,5.818182
Turkey,2000,5.7731094
Turkey,2001,5.836498
Turkey,2002,5.9595313
Turkey,2003,5.528817
Turkey,2004,5.313745
Turkey,2005,4.7149534
Turkey,2006,4.292938
Turkey,2007,4.1590714
Turkey,2008,4.466607
Turkey,2009,4.7296295
Turkey,2010,4.425569
Turkey,2011,4.6654644
Turkey,2012,4.482425
Turkey,2013,4.1919866
Turkey,2014,5.049859
Turkey,2015,5.150333
Turkey,2016,4.7529626
Turkey,2017,4.7778783
Turkey,2018,4.973905
Turkey,2022,5.060377
Turkey,2023,5.579317
Turkmenistan,1998,4.964398
Turkmenistan,2022,5.6334105
Turkmenistan,2023,5.6415315
Turks and Caicos Islands,1980,11.876858
Turks and Caicos Islands,1981,11.925373
Turks and Caicos Islands,1982,11.976445
Turks and Caicos Islands,1983,12.027957
Turks and Caicos Islands,1984,12.103896
Turks and Caicos Islands,1985,12.156522
Turks and Caicos Islands,1986,12.209607
Turks and Caicos Islands,1987,12.287912
Turks and Caicos Islands,1988,12.342163
Turks and Caicos Islands,1989,12.510067
Turks and Caicos Islands,1990,12.566292
Turks and Caicos Islands,1991,12.427617
Turks and Caicos Islands,1992,12.350332
Turks and Caicos Islands,1993,12.27373
Turks and Caicos Islands,1994,12.224669
Turks and Caicos Islands,1995,12.122539
Turks and Caicos Islands,1996,12.076419
Turks and Caicos Islands,1997,12.002174
Turks and Caicos Islands,1998,11.930736
Turks and Caicos Islands,1999,11.859914
Turks and Caicos Islands,2000,11.815054
Turks and Caicos Islands,2001,11.702991
Turks and Caicos Islands,2002,11.641791
Turks and Caicos Islands,2003,11.536017
Turks and Caicos Islands,2004,11.455696
Turks and Caicos Islands,2005,11.378151
Turks and Caicos Islands,2006,11.327044
Turks and Caicos Islands,2007,11.252609
Turks and Caicos Islands,2008,11.204166
Turks and Caicos Islands,2009,11.109731
Turks and Caicos Islands,2010,11.06405
Turks and Caicos Islands,2011,10.198077
Turks and Caicos Islands,2012,9.446043
Turks and Caicos Islands,2013,8.798646
Turks and Caicos Islands,2014,8.2137165
Turks and Caicos Islands,2015,7.7140694
Turks and Caicos Islands,2016,7.243902
Turks and Caicos Islands,2017,6.8385773
Turks and Caicos Islands,2018,6.462141
Turks and Caicos Islands,2019,6.12625
Turks and Caicos Islands,2020,5.887273
Turks and Caicos Islands,2021,5.887273
Turks and Caicos Islands,2022,5.887273
Turks and Caicos Islands,2023,5.887273
Tuvalu,1980,2.6246269
Tuvalu,1981,2.6372476
Tuvalu,1982,2.649925
Tuvalu,1983,2.663411
Tuvalu,1984,2.6741912
Tuvalu,1985,2.6898112
Tuvalu,1986,2.7034795
Tuvalu,1987,2.71721
Tuvalu,1988,2.731763
Tuvalu,1989,2.7477133
Tuvalu,1990,2.762414
Tuvalu,1991,2.7839694
Tuvalu,1992,2.8097785
Tuvalu,1993,2.829771
Tuvalu,1994,2.851145
Tuvalu,1995,2.872519
Tuvalu,1996,2.89016
Tuvalu,1997,2.9099925
Tuvalu,1998,2.929062
Tuvalu,1999,2.945122
Tuvalu,2000,2.9634147
Tuvalu,2001,3.0989869
Tuvalu,2002,3.238437
Tuvalu,2003,3.3836734
Tuvalu,2004,3.5313284
Tuvalu,2005,3.678053
Tuvalu,2006,3.8296943
Tuvalu,2007,3.9874887
Tuvalu,2008,4.146252
Tuvalu,2009,4.3115063
Tuvalu,2010,4.479426
Tuvalu,2011,4.5289016
Tuvalu,2012,4.5726743
Tuvalu,2013,4.616959
Tuvalu,2014,4.6562195
Tuvalu,2015,4.694882
Tuvalu,2016,4.733927
Tuvalu,2017,4.771372
Tuvalu,2018,4.815
Tuvalu,2019,4.8473897
Tuvalu,2020,4.8849645
Tuvalu,2021,4.8849645
Tuvalu,2022,4.8849645
Tuvalu,2023,4.8849645
Uganda,1989,5.602174
Uganda,1996,4.8067727
Uganda,1999,5.9795456
Uganda,2002,6.7612123
Uganda,2005,5.8967085
Uganda,2009,6.2956924
Uganda,2012,5.246316
Uganda,2016,5.802706
Uganda,2022,5.9131904
Uganda,2023,5.952489
Ukraine,1992,2.7758875
Ukraine,1993,2.7637682
Ukraine,1995,3.3605769
Ukraine,1996,2.4101562
Ukraine,1999,1.5347043
Ukraine,2003,2.0655441
Ukraine,2004,2.2267258
Ukraine,2005,2.0396636
Ukraine,2006,2.141896
Ukraine,2007,1.9134225
Ukraine,2008,1.8558456
Ukraine,2009,1.6092681
Ukraine,2010,1.4629259
Ukraine,2011,1.444002
Ukraine,2012,1.2909952
Ukraine,2013,1.2756857
Ukraine,2014,1.4349113
Ukraine,2015,1.6194459
Ukraine,2016,1.7710512
Ukraine,2017,1.7805418
Ukraine,2018,1.7093649
Ukraine,2022,1.7244179
Ukraine,2023,1.750272
United Arab Emirates,1998,7.365918
United Arab Emirates,2009,8.41847
United Arab Emirates,2013,6.6152816
United Arab Emirates,2014,6.796448
United Arab Emirates,2018,5.5574517
United Arab Emirates,2022,6.0916667
United Arab Emirates,2023,5.5073614
United Kingdom,1981,1.7780548
United Kingdom,1982,1.8075709
United Kingdom,1983,1.8682519
United Kingdom,1984,1.90623
United Kingdom,1985,1.9669749
United Kingdom,1986,1.9108847
United Kingdom,1987,2.0438597
United Kingdom,1988,2.1315427
United Kingdom,1989,2.0777626
United Kingdom,1990,2.6093624
United Kingdom,1991,2.6508973
United Kingdom,1992,2.5518606
United Kingdom,1993,2.3582733
United Kingdom,1994,2.369979
United Kingdom,1995,2.4754937
United Kingdom,1996,2.6035502
United Kingdom,1997,2.5119133
United Kingdom,1998,2.6215227
United Kingdom,1999,2.7028444
United Kingdom,2000,2.9008937
United Kingdom,2001,2.6030703
United Kingdom,2002,2.590483
United Kingdom,2003,2.8028593
United Kingdom,2004,2.7014706
United Kingdom,2005,2.8512084
United Kingdom,2006,2.92
United Kingdom,2007,2.9048688
United Kingdom,2008,2.7659092
United Kingdom,2009,3.1646192
United Kingdom,2010,2.453505
United Kingdom,2011,2.8040752
United Kingdom,2012,3.0032628
United Kingdom,2013,3.225
United Kingdom,2014,2.8898506
United Kingdom,2015,2.7154844
United Kingdom,2016,2.682743
United Kingdom,2017,2.6485295
United Kingdom,2022,2.8114505
United Kingdom,2023,2.7781155
United States,1913,4.439753
United States,1914,4.569488
United States,1915,4.422405
United States,1916,4.6955605
United States,1917,4.7974415
United States,1918,4.636076
United States,1919,4.978308
United States,1920,4.63064
United States,1921,5.332207
United States,1922,5.0503836
United States,1923,4.565308
United States,1924,5.0319386
United States,1925,5.3503404
United States,1926,5.468427
United States,1927,5.332956
United States,1928,5.5757227
United States,1929,5.293123
United States,1930,5.18813
United States,1931,5.223224
United States,1932,5.7012987
United States,1933,5.6241217
United States,1934,5.811611
United States,1935,5.421646
United States,1936,5.429854
United States,1937,5.2638583
United States,1938,5.169045
United States,1939,5.48307
United States,1940,5.481523
United States,1941,5.0537634
United States,1942,3.5498743
United States,1943,3.065509
United States,1944,2.7153614
United States,1945,3.9037611
United States,1946,3.626104
United States,1947,3.6182532
United States,1948,3.6923077
United States,1949,3.7269194
United States,1950,3.6476636
United States,1951,3.333919
United States,1952,3.0867734
United States,1953,2.9617622
United States,1954,3.123157
United States,1955,3.1260648
United States,1956,2.9586093
United States,1957,2.9766471
United States,1958,3.1452613
United States,1959,3.250452
United States,1960,3.214674
United States,1961,3.3651845
United States,1962,2.892
United States,1963,3.0181518
United States,1964,3.134012
United States,1965,3.0214345
United States,1966,2.9119296
United States,1967,2.568099
United States,1968,2.596196
United States,1969,2.4106007
United States,1970,2.399857
United States,1971,2.5319464
United States,1972,2.5899172
United States,1973,2.5587583
United States,1974,2.3988564
United States,1975,2.5092387
United States,1976,2.4908156
United States,1977,2.5517497
United States,1978,2.5350223
United States,1979,2.5433655
United States,1980,2.559758
United States,1981,2.653014
United States,1982,2.7746592
United States,1983,3.0016978
United States,1984,3.1647875
United States,1985,3.2033305
United States,1986,3.244643
United States,1987,3.3878844
United States,1988,3.6638656
United States,1989,3.587419
United States,1990,3.6326149
United States,1991,3.6322274
United States,1992,3.941
United States,1993,3.8828204
United States,1994,3.851378
United States,1995,4.0425534
United States,1996,4.1975307
United States,1997,4.3507853
United States,1998,4.37122
United States,1999,4.455216
United States,2000,4.526483
United States,2001,4.364204
United States,2002,4.2773194
United States,2003,4.397043
United States,2004,4.585946
United States,2005,4.8649554
United States,2006,5.0444193
United States,2007,4.909699
United States,2008,4.8724833
United States,2009,4.7966104
United States,2010,5.0647397
United States,2011,5.281623
United States,2012,5.621455
United States,2013,5.345238
United States,2014,5.5653234
United States,2015,5.5151515
United States,2016,5.6770964
United States,2017,5.40547
United States,2018,5.5259347
United States,2019,5.372941
United States,2020,5.181185
United States,2021,5.413631
United States,2022,5.539007
United States,2023,5.469006
Uruguay,2001,5.7473927
Uruguay,2002,5.7576833
Uruguay,2003,6.25995
Uruguay,2004,5.958838
Uruguay,2005,5.56461
Uruguay,2006,5.6487746
Uruguay,2007,5.734503
Uruguay,2008,5.464286
Uruguay,2009,5.063034
Uruguay,2010,4.6592517
Uruguay,2011,4.191469
Uruguay,2012,3.7604356
Uruguay,2013,3.8189886
Uruguay,2014,3.8679416
Uruguay,2015,4.022222
Uruguay,2016,4.051838
Uruguay,2017,4.2126436
Uruguay,2018,4.3310614
Uruguay,2019,4.279138
Uruguay,2022,4.7935348
Uruguay,2023,4.7935348
Uzbekistan,1998,7.3112392
Uzbekistan,2000,4.244109
Uzbekistan,2002,4.0132394
Uzbekistan,2003,4.3248587
Uzbekistan,2022,4.2605433
Uzbekistan,2023,4.292844
Vanuatu,1980,2.6246269
Vanuatu,1981,2.6372476
Vanuatu,1982,2.649925
Vanuatu,1983,2.663411
Vanuatu,1984,2.6741912
Vanuatu,1985,2.6898112
Vanuatu,1986,2.7034795
Vanuatu,1987,2.71721
Vanuatu,1988,2.731763
Vanuatu,1989,2.7477133
Vanuatu,1990,2.762414
Vanuatu,1991,2.7839694
Vanuatu,1992,2.8097785
Vanuatu,1993,2.829771
Vanuatu,1994,2.851145
Vanuatu,1995,2.872519
Vanuatu,1996,2.89016
Vanuatu,1997,2.9099925
Vanuatu,1998,2.929062
Vanuatu,1999,2.945122
Vanuatu,2000,2.9634147
Vanuatu,2001,3.0989869
Vanuatu,2002,3.238437
Vanuatu,2003,3.3836734
Vanuatu,2004,3.5313284
Vanuatu,2005,3.678053
Vanuatu,2006,3.8296943
Vanuatu,2007,3.9874887
Vanuatu,2008,4.146252
Vanuatu,2009,4.3115063
Vanuatu,2010,4.479426
Vanuatu,2011,4.5289016
Vanuatu,2012,4.5726743
Vanuatu,2013,4.616959
Vanuatu,2014,4.6607842
Vanuatu,2015,4.694882
Vanuatu,2016,4.733927
Vanuatu,2017,4.771372
Vanuatu,2018,4.815
Vanuatu,2019,4.8473897
Vanuatu,2020,4.8849645
Vanuatu,2021,4.8849645
Vanuatu,2022,4.8849645
Vanuatu,2023,4.8849645
Venezuela,2022,8.932758
Venezuela,2023,8.932758
Vietnam,1992,4.467444
Vietnam,1997,4.5295258
Vietnam,1998,4.597073
Vietnam,2002,6.582017
Vietnam,2004,5.75
Vietnam,2006,4.298537
Vietnam,2008,4.3575583
Vietnam,2010,5.5196853
Vietnam,2012,4.5843253
Vietnam,2014,4.036347
Vietnam,2016,4.382668
Vietnam,2018,4.1318784
Vietnam,2022,4.167619
Vietnam,2023,4.1593513
West Africa (WID),1980,7.99845
West Africa (WID),1981,7.8320613
West Africa (WID),1982,7.6373134
West Africa (WID),1983,7.384503
West Africa (WID),1984,7.271676
West Africa (WID),1985,7.2906475
West Africa (WID),1986,7.087447
West Africa (WID),1987,7.094366
West Africa (WID),1988,7.021038
West Africa (WID),1989,7.105932
West Africa (WID),1990,7.2846823
West Africa (WID),1991,7.0763793
West Africa (WID),1992,7.2207794
West Africa (WID),1993,7.129445
West Africa (WID),1994,6.9958043
West Africa (WID),1995,6.891967
West Africa (WID),1996,6.7391305
West Africa (WID),1997,6.663526
West Africa (WID),1998,6.46063
West Africa (WID),1999,6.3436294
West Africa (WID),2000,6.3039594
West Africa (WID),2001,6.161857
West Africa (WID),2002,6.3876767
West Africa (WID),2003,6.2837152
West Africa (WID),2004,6.412371
West Africa (WID),2005,6.121859
West Africa (WID),2006,5.997522
West Africa (WID),2007,5.711885
West Africa (WID),2008,5.6094675
West Africa (WID),2009,5.4526315
West Africa (WID),2010,5.3748546
West Africa (WID),2011,5.35
West Africa (WID),2012,5.283084
West Africa (WID),2013,5.442757
West Africa (WID),2014,5.482961
West Africa (WID),2015,5.4307513
West Africa (WID),2016,5.602871
West Africa (WID),2017,5.3630056
West Africa (WID),2018,5.2865295
West Africa (WID),2019,5.2219706
West Africa (WID),2020,5.1112347
West Africa (WID),2021,5.065717
West Africa (WID),2022,5.04253
West Africa (WID),2023,5.085339
West Asia (WID),1980,3.6994493
West Asia (WID),1981,3.556327
West Asia (WID),1982,2.7019823
West Asia (WID),1983,2.9124293
West Asia (WID),1984,2.5948157
West Asia (WID),1985,2.7250342
West Asia (WID),1986,2.58378
West Asia (WID),1987,2.4911592
West Asia (WID),1988,2.875
West Asia (WID),1989,2.6951723
West Asia (WID),1990,3.0125833
West Asia (WID),1991,3.8853722
West Asia (WID),1992,5.8461537
West Asia (WID),1993,5.8157277
West Asia (WID),1994,7.9070797
West Asia (WID),1995,9.455933
West Asia (WID),1996,13.540792
West Asia (WID),1997,10.003572
West Asia (WID),1998,8.415781
West Asia (WID),1999,8.234604
West Asia (WID),2000,8.37426
West Asia (WID),2001,8.570149
West Asia (WID),2002,7.908962
West Asia (WID),2003,8.198212
West Asia (WID),2004,7.7313643
West Asia (WID),2005,8.268116
West Asia (WID),2006,7.893617
West Asia (WID),2007,7.589958
West Asia (WID),2008,7.9859943
West Asia (WID),2009,6.811486
West Asia (WID),2010,5.930716
West Asia (WID),2011,6.5510206
West Asia (WID),2012,6.2781067
West Asia (WID),2013,6.2567096
West Asia (WID),2014,5.558011
West Asia (WID),2015,5.558727
West Asia (WID),2016,5.6472526
West Asia (WID),2017,5.556645
West Asia (WID),2018,5.630077
West Asia (WID),2019,5.5429816
West Asia (WID),2020,6.4482355
West Asia (WID),2021,6.449585
West Asia (WID),2022,6.3540444
West Asia (WID),2023,6.3639574
Western Europe (WID),1980,2.0495527
Western Europe (WID),1981,1.9684352
Western Europe (WID),1982,1.9420773
Western Europe (WID),1983,1.9566088
Western Europe (WID),1984,2.0197818
Western Europe (WID),1985,2.0006738
Western Europe (WID),1986,2.0934067
Western Europe (WID),1987,2.0927694
Western Europe (WID),1988,2.181376
Western Europe (WID),1989,2.1930795
Western Europe (WID),1990,2.3121388
Western Europe (WID),1991,2.2907648
Western Europe (WID),1992,2.3370206
Western Europe (WID),1993,2.330645
Western Europe (WID),1994,2.3367126
Western Europe (WID),1995,2.4202683
Western Europe (WID),1996,2.4764044
Western Europe (WID),1997,2.4174545
Western Europe (WID),1998,2.521933
Western Europe (WID),1999,2.5743396
Western Europe (WID),2000,2.5984848
Western Europe (WID),2001,2.513653
Western Europe (WID),2002,2.5666919
Western Europe (WID),2003,2.5564697
Western Europe (WID),2004,2.5993977
Western Europe (WID),2005,2.673516
Western Europe (WID),2006,2.722052
Western Europe (WID),2007,2.783513
Western Europe (WID),2008,2.6783535
Western Europe (WID),2009,2.723898
Western Europe (WID),2010,2.6508784
Western Europe (WID),2011,2.75215
Western Europe (WID),2012,2.7621665
Western Europe (WID),2013,2.8948221
Western Europe (WID),2014,2.8789346
Western Europe (WID),2015,2.8312101
Western Europe (WID),2016,2.8196204
Western Europe (WID),2017,2.8158307
Western Europe (WID),2018,2.792835
Western Europe (WID),2019,2.7409685
Western Europe (WID),2020,2.8358092
Western Europe (WID),2021,2.8093386
Western Europe (WID),2022,2.7992218
Western Europe (WID),2023,2.7606177
World,1820,5.581576
World,1850,6.868217
World,1880,10.389397
World,1900,13.114537
World,1910,12.57113
World,1920,12.51153
World,1930,12.041037
World,1940,13.777778
World,1950,12.288248
World,1960,12.178733
World,1970,14.142105
World,1980,13.884515
World,1981,13.252525
World,1982,12.468599
World,1983,12.693431
World,1984,12.387174
World,1985,12.456264
World,1986,12.764423
World,1987,12.72315
World,1988,12.951807
World,1989,13.175182
World,1990,13.409314
World,1991,13.566832
World,1992,13.80397
World,1993,13.514564
World,1994,13.57971
World,1995,13.407583
World,1996,13.4
World,1997,13.080276
World,1998,13.13927
World,1999,13.288991
World,2000,13.664319
World,2001,13.72
World,2002,13.661177
World,2003,13.372685
World,2004,13.171233
World,2005,13.231121
World,2006,12.901345
World,2007,12.63938
World,2008,12.442983
World,2009,11.689728
World,2010,11.603773
World,2011,11.592051
World,2012,11.334021
World,2013,11.126017
World,2014,10.875751
World,2015,10.769841
World,2016,10.714286
World,2017,10.708333
World,2018,10.795229
World,2019,10.440546
World,2020,10.45809
World,2021,10.582677
World,2022,10.735586
World,2023,10.392233
Yemen,1998,8.686099
Yemen,2006,10.83
Yemen,2014,9.003016
Yemen,2022,9.6692915
Yemen,2023,8.762611
Zambia,1991,20.820423
Zambia,1993,10.230348
Zambia,1996,7.873199
Zambia,1998,8.28614
Zambia,2002,5.708749
Zambia,2004,11.221601
Zambia,2006,11.312734
Zambia,2010,9.564145
Zambia,2015,12.501031
Zambia,2022,9.308333
Zambia,2023,9.308333
Zimbabwe,1991,6.281741
Zimbabwe,1996,6.2953997
Zimbabwe,2011,6.2953997
Zimbabwe,2017,6.281741
Zimbabwe,2019,6.281741
Zimbabwe,2022,6.281741
Zimbabwe,2023,6.281741
